Game Turn, Player, SpyId, Action, Status, Location
230, 4, 23986224, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
230, 5, 33882214, MOVE TO CITY(61 11), BEGIN, 53:27
230, 6, 27328549, MOVE TO CITY(40 7), BEGIN, 25:20
231, 1, 21037117, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
231, 1, 21037117, MOVE TO CITY(37 10), BEGIN, 44:20
231, 1, 21102648, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
231, 2, 16252979, MOVE TO CITY(61 11), BEGIN, 22:10
231, 4, 24182860, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
231, 4, 23920682, MOVE TO CITY(40 7), BEGIN, 39:20
231, 4, 23855166, MOVE TO CITY(40 7), BEGIN, 39:20
231, 4, 23986224, MOVE TO CITY(40 7), BEGIN, 39:20
231, 6, 27000862, UNITOPERATION_SPY_SIPHON_FUNDS, COMPLETE, 61:11
231, 7, 25886790, MOVE TO CITY (ALREADY THERE), COMPLETE, 24:24
231, 7, 25886790, MOVE TO CITY(61 11), BEGIN, 24:24
231, 7, 24772716, GAIN SOURCES, BEGIN, 24:24
231, 7, 25362524, GAIN SOURCES, BEGIN, 24:24
231, 7, 24903765, GAIN SOURCES, BEGIN, 24:24
231, 7, 25952301, MOVE TO CITY (ALREADY THERE), COMPLETE, 24:24
231, 7, 25952301, MOVE TO CITY(61 11), BEGIN, 24:24
232, 1, 21364797, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
232, 1, 21364797, MOVE TO CITY(37 10), BEGIN, 44:20
232, 1, 21430313, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
232, 1, 21102648, MOVE TO CITY(44 20), BEGIN, 37:10
232, 2, 16711711, MOVE TO CITY(61 11), BEGIN, 17:13
232, 2, 16646195, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
232, 2, 16646195, GAIN SOURCES, BEGIN, 61:11
232, 4, 24182860, MOVE TO CITY(40 7), BEGIN, 39:20
232, 4, 24248382, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
232, 4, 24248382, MOVE TO CITY(39 20), BEGIN, 40:7
232, 5, 34340885, MOVE TO CITY(61 11), BEGIN, 55:20
232, 5, 34144334, MOVE TO CITY (ALREADY THERE), COMPLETE, 45:16
232, 5, 34144334, GAIN SOURCES, BEGIN, 45:16
232, 5, 34209869, MOVE TO CITY (ALREADY THERE), COMPLETE, 45:16
232, 5, 34209869, GAIN SOURCES, BEGIN, 45:16
232, 5, 34275393, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
232, 5, 34275393, GAIN SOURCES, BEGIN, 61:11
232, 6, 27000862, MOVE TO CITY(40 7), BEGIN, 61:11
232, 6, 27721808, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
232, 6, 27721808, GAIN SOURCES, BEGIN, 40:7
232, 6, 27852845, MOVE TO CITY(40 7), BEGIN, 28:22
232, 7, 26345542, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
232, 7, 26411068, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
233, 1, 21495869, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
233, 1, 21430313, MOVE TO CITY(44 20), BEGIN, 37:10
233, 2, 16777247, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
233, 2, 16777247, GAIN SOURCES, BEGIN, 61:11
233, 4, 24313932, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
233, 4, 24313932, MOVE TO CITY(39 20), BEGIN, 40:7
233, 4, 24510506, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
233, 4, 24379454, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
233, 4, 24379454, MOVE TO CITY(39 20), BEGIN, 40:7
233, 4, 24444976, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
233, 4, 24444976, MOVE TO CITY(39 20), BEGIN, 40:7
233, 7, 26345542, MOVE TO CITY(55 20), BEGIN, 61:11
233, 7, 26411068, MOVE TO CITY(55 20), BEGIN, 61:11
234, 1, 21758006, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
234, 1, 21495869, MOVE TO CITY(44 20), BEGIN, 37:10
234, 1, 21823529, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
234, 1, 21823529, MOVE TO CITY(37 10), BEGIN, 44:20
234, 2, 16908291, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
234, 2, 16908291, GAIN SOURCES, BEGIN, 61:11
234, 4, 24510506, MOVE TO CITY(40 7), BEGIN, 39:20
234, 4, 24772684, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
234, 4, 24772684, MOVE TO CITY(39 20), BEGIN, 40:7
234, 4, 24838206, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
234, 4, 24903728, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
234, 4, 24969245, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
234, 5, 34734094, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
234, 5, 34734094, GAIN SOURCES, BEGIN, 61:11
234, 6, 28180510, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
234, 6, 28180510, GAIN SOURCES, BEGIN, 40:7
234, 6, 28246044, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
234, 6, 28246044, GAIN SOURCES, BEGIN, 40:7
235, 1, 21758006, MOVE TO CITY(44 20), BEGIN, 37:10
235, 1, 22020157, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
235, 1, 22020157, MOVE TO CITY(37 10), BEGIN, 44:20
235, 1, 22085673, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
235, 4, 25034828, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
235, 4, 24838206, MOVE TO CITY(40 7), BEGIN, 39:20
235, 4, 24903728, MOVE TO CITY(40 7), BEGIN, 39:20
235, 4, 24969245, MOVE TO CITY(40 7), BEGIN, 39:20
235, 5, 34930758, MOVE TO CITY(61 11), BEGIN, 53:27
236, 1, 22151229, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
236, 1, 22151229, MOVE TO CITY(37 10), BEGIN, 44:20
236, 1, 22216758, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
236, 1, 22085673, MOVE TO CITY(44 20), BEGIN, 37:10
236, 4, 25296958, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
236, 4, 25296958, MOVE TO CITY(39 20), BEGIN, 40:7
236, 4, 25034828, MOVE TO CITY(40 7), BEGIN, 39:20
236, 7, 27262997, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
236, 7, 27262997, GAIN SOURCES, BEGIN, 55:20
236, 7, 27328575, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
236, 7, 27328575, GAIN SOURCES, BEGIN, 55:20
236, 7, 24772716, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 25:26
236, 7, 25362524, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 25:26
236, 7, 24903765, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 25:26
237, 1, 22347837, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
237, 1, 22347837, MOVE TO CITY(37 10), BEGIN, 44:20
237, 1, 22216758, MOVE TO CITY(32 16), BEGIN, 37:10
237, 1, 22413353, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
237, 2, 16646195, MOVE TO CITY(22 10), BEGIN, 61:11
237, 4, 25755680, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
237, 4, 25559116, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
237, 4, 25559116, MOVE TO CITY(39 20), BEGIN, 40:7
237, 4, 25624638, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
237, 4, 25624638, MOVE TO CITY(39 20), BEGIN, 40:7
237, 4, 25690165, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
237, 4, 25690165, MOVE TO CITY(39 20), BEGIN, 40:7
237, 5, 35323953, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
237, 5, 35323953, MOVE TO CITY(53 27), BEGIN, 61:11
237, 5, 34144334, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 44:16
237, 5, 34209869, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 44:16
237, 5, 34275393, MOVE TO CITY(53 27), BEGIN, 61:11
237, 6, 27721808, MOVE TO CITY(25 20), BEGIN, 40:7
238, 1, 22544438, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
238, 1, 22413353, MOVE TO CITY(32 16), BEGIN, 37:10
238, 1, 22478909, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
238, 1, 22478909, MOVE TO CITY(37 10), BEGIN, 44:20
238, 2, 17629235, MOVE TO CITY (ALREADY THERE), COMPLETE, 22:10
238, 2, 16777247, MOVE TO CITY(22 10), BEGIN, 61:11
238, 4, 25755680, MOVE TO CITY(40 7), BEGIN, 39:20
238, 4, 26017868, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
238, 4, 26017868, MOVE TO CITY(39 20), BEGIN, 40:7
238, 4, 26083390, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
238, 4, 26148917, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
238, 4, 26214484, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
238, 5, 35651680, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
238, 5, 35717188, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
238, 6, 28835920, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
239, 1, 22544438, MOVE TO CITY(44 20), BEGIN, 37:10
239, 1, 22609981, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
239, 2, 16908291, MOVE TO CITY(22 10), BEGIN, 61:11
239, 2, 17629235, MOVE TO CITY(61 11), BEGIN, 22:10
239, 2, 17956927, MOVE TO CITY (ALREADY THERE), COMPLETE, 22:10
239, 4, 26214484, MOVE TO CITY(40 7), BEGIN, 39:20
239, 4, 26345548, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
239, 4, 26083390, MOVE TO CITY(40 7), BEGIN, 39:20
239, 4, 26148917, MOVE TO CITY(40 7), BEGIN, 39:20
239, 5, 35651680, MOVE TO CITY(61 11), BEGIN, 53:27
239, 5, 35717188, MOVE TO CITY(61 11), BEGIN, 53:27
239, 5, 34734094, MOVE TO CITY(53 27), BEGIN, 61:11
239, 6, 28180510, MOVE TO CITY(25 20), BEGIN, 40:7
239, 6, 28835920, MOVE TO CITY(40 7), BEGIN, 25:20
239, 6, 28246044, MOVE TO CITY(25 20), BEGIN, 40:7
240, 1, 22609981, MOVE TO CITY(44 20), BEGIN, 37:10
240, 2, 18284595, MOVE TO CITY (ALREADY THERE), COMPLETE, 22:10
240, 2, 17956927, MOVE TO CITY(61 11), BEGIN, 22:10
240, 4, 26542164, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
240, 4, 26542164, MOVE TO CITY(39 20), BEGIN, 40:7
240, 4, 26345548, MOVE TO CITY(40 7), BEGIN, 39:20
240, 5, 35979360, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
240, 6, 29294672, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
240, 6, 29360197, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
241, 1, 22806595, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
241, 1, 22806595, GAIN SOURCES, BEGIN, 32:16
241, 1, 22872125, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
241, 1, 22872125, MOVE TO CITY(37 10), BEGIN, 44:20
241, 2, 18481215, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
241, 2, 18481215, MOVE TO CITY(22 10), BEGIN, 61:11
241, 2, 18284595, MOVE TO CITY(61 11), BEGIN, 22:10
241, 4, 27000920, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
241, 4, 26804308, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
241, 4, 26804308, MOVE TO CITY(39 20), BEGIN, 40:7
241, 4, 26869836, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
241, 4, 26869836, MOVE TO CITY(39 20), BEGIN, 40:7
241, 4, 26935383, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
241, 4, 26935383, MOVE TO CITY(39 20), BEGIN, 40:7
241, 5, 35979360, MOVE TO CITY(61 11), BEGIN, 53:27
241, 5, 36110406, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
241, 5, 36110406, MOVE TO CITY(53 27), BEGIN, 61:11
241, 5, 36175930, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
241, 5, 36175930, MOVE TO CITY(53 27), BEGIN, 61:11
241, 6, 29360197, MOVE TO CITY(40 7), BEGIN, 25:20
241, 6, 29491271, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
241, 6, 29491271, MOVE TO CITY(25 20), BEGIN, 40:7
241, 6, 29294672, MOVE TO CITY(40 7), BEGIN, 25:20
241, 7, 27262997, MOVE TO CITY(61 11), BEGIN, 55:20
241, 7, 27328575, MOVE TO CITY(61 11), BEGIN, 55:20
241, 7, 24772716, UNITOPERATION_SPY_STEAL_TECH_BOOST, COMPLETE, 25:26
241, 7, 25362524, UNITOPERATION_SPY_STEAL_TECH_BOOST, COMPLETE, 25:26
241, 7, 24903765, UNITOPERATION_SPY_STEAL_TECH_BOOST, COMPLETE, 25:26
242, 1, 23003197, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
242, 1, 23003197, GAIN SOURCES, BEGIN, 32:16
242, 1, 23134279, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
242, 1, 23068742, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
242, 1, 23068742, MOVE TO CITY(37 10), BEGIN, 44:20
242, 2, 18743349, MOVE TO CITY (ALREADY THERE), COMPLETE, 22:10
242, 2, 18677823, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
242, 2, 18677823, MOVE TO CITY(22 10), BEGIN, 61:11
242, 4, 27328596, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
242, 4, 27263063, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
242, 4, 27263063, MOVE TO CITY(39 20), BEGIN, 40:7
242, 4, 27000920, MOVE TO CITY(40 7), BEGIN, 39:20
242, 4, 27394124, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
242, 4, 27459602, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
242, 5, 36307040, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
242, 5, 36372550, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
242, 5, 34144334, UNITOPERATION_SPY_STEAL_TECH_BOOST, COMPLETE, 45:16
242, 5, 34209869, UNITOPERATION_SPY_STEAL_TECH_BOOST, COMPLETE, 45:16
242, 6, 29753424, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
242, 7, 28639340, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
242, 7, 28704860, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
242, 7, 28770389, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
242, 7, 28835909, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
243, 1, 23134279, MOVE TO CITY(32 16), BEGIN, 37:10
243, 1, 23330886, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
243, 2, 18743349, MOVE TO CITY(37 10), BEGIN, 22:10
243, 2, 19005503, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
243, 2, 19005503, MOVE TO CITY(22 10), BEGIN, 61:11
243, 2, 19071017, MOVE TO CITY (ALREADY THERE), COMPLETE, 22:10
243, 4, 27459602, MOVE TO CITY(37 10), BEGIN, 39:20
243, 4, 27525208, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
243, 4, 27328596, MOVE TO CITY(37 10), BEGIN, 39:20
243, 4, 27394124, MOVE TO CITY(37 10), BEGIN, 39:20
243, 5, 36438074, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
243, 5, 36438074, MOVE TO CITY(53 27), BEGIN, 61:11
243, 5, 34144334, MOVE TO CITY(61 11), BEGIN, 45:16
243, 5, 34209869, MOVE TO CITY(61 11), BEGIN, 45:16
243, 5, 36307040, MOVE TO CITY(61 11), BEGIN, 53:27
243, 5, 36372550, MOVE TO CITY(61 11), BEGIN, 53:27
243, 6, 30146612, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
243, 6, 30146612, MOVE TO CITY(25 20), BEGIN, 40:7
243, 6, 29753424, MOVE TO CITY(37 10), BEGIN, 25:20
243, 6, 30343222, MOVE TO CITY(37 10), BEGIN, 25:20
243, 6, 30277644, MOVE TO CITY(37 10), BEGIN, 25:20
243, 6, 30212139, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
243, 6, 30212139, MOVE TO CITY(25 20), BEGIN, 40:7
243, 7, 28639340, MOVE TO CITY(55 20), BEGIN, 61:11
243, 7, 29032554, MOVE TO CITY(55 20), BEGIN, 61:11
243, 7, 28704860, MOVE TO CITY(55 20), BEGIN, 61:11
243, 7, 28770389, MOVE TO CITY(55 20), BEGIN, 61:11
243, 7, 28835909, MOVE TO CITY(55 20), BEGIN, 61:11
244, 1, 23330886, MOVE TO CITY(32 16), BEGIN, 37:10
244, 2, 19267647, MOVE TO CITY (ALREADY THERE), COMPLETE, 22:10
244, 2, 19071017, MOVE TO CITY(37 10), BEGIN, 22:10
244, 4, 27525208, MOVE TO CITY(37 10), BEGIN, 39:20
244, 4, 27721812, MOVE TO CITY (ALREADY THERE), COMPLETE, 40:7
244, 4, 27721812, MOVE TO CITY(39 20), BEGIN, 40:7
244, 5, 36700256, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
244, 6, 30605392, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
244, 6, 30343222, MOVE TO CITY(37 10), BEGIN, 25:20
244, 6, 30277644, MOVE TO CITY(37 10), BEGIN, 25:20
244, 6, 30670927, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
245, 2, 19529772, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
245, 2, 19529772, GAIN SOURCES, BEGIN, 37:10
245, 2, 19267647, MOVE TO CITY(37 10), BEGIN, 22:10
245, 4, 27983960, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
245, 4, 27983960, GAIN SOURCES, BEGIN, 37:10
245, 4, 28180573, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
245, 4, 28049492, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
245, 4, 28049492, GAIN SOURCES, BEGIN, 37:10
245, 4, 28114982, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
245, 4, 28114982, GAIN SOURCES, BEGIN, 37:10
245, 5, 36700256, MOVE TO CITY(61 11), BEGIN, 53:27
245, 5, 36896822, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
245, 5, 36896822, MOVE TO CITY(53 27), BEGIN, 61:11
245, 5, 36962381, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
245, 5, 36962381, MOVE TO CITY(53 27), BEGIN, 61:11
245, 5, 37027910, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
245, 5, 37027910, MOVE TO CITY(53 27), BEGIN, 61:11
245, 5, 37093434, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
245, 5, 37093434, MOVE TO CITY(53 27), BEGIN, 61:11
245, 6, 30867510, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
245, 6, 30867510, GAIN SOURCES, BEGIN, 37:10
245, 6, 30670927, MOVE TO CITY(37 10), BEGIN, 25:20
245, 6, 30605392, MOVE TO CITY(37 10), BEGIN, 25:20
246, 1, 22806595, MOVE TO CITY(37 10), BEGIN, 32:16
246, 2, 19726400, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
246, 2, 19726400, GAIN SOURCES, BEGIN, 37:10
246, 4, 28442721, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
246, 4, 28442721, GAIN SOURCES, BEGIN, 37:10
246, 4, 28180573, MOVE TO CITY(37 10), BEGIN, 39:20
246, 5, 37224544, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
246, 5, 37290061, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
246, 5, 37355590, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
246, 5, 37421114, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
246, 6, 31195216, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
246, 6, 31195216, GAIN SOURCES, BEGIN, 37:10
246, 6, 31260751, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
246, 6, 31260751, GAIN SOURCES, BEGIN, 37:10
246, 7, 29753439, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
246, 7, 29753439, MOVE TO CITY(61 11), BEGIN, 55:20
246, 7, 29818966, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
246, 7, 29818966, MOVE TO CITY(61 11), BEGIN, 55:20
246, 7, 29884501, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
246, 7, 29884501, MOVE TO CITY(61 11), BEGIN, 55:20
246, 7, 29950031, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
246, 7, 29950031, MOVE TO CITY(61 11), BEGIN, 55:20
246, 7, 30015564, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
246, 7, 30015564, MOVE TO CITY(61 11), BEGIN, 55:20
247, 1, 23724099, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
247, 1, 23724099, MOVE TO CITY(37 10), BEGIN, 32:16
247, 1, 23789645, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
247, 1, 23003197, MOVE TO CITY(37 10), BEGIN, 32:16
247, 2, 19922993, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
247, 2, 19922993, GAIN SOURCES, BEGIN, 37:10
247, 5, 37421114, MOVE TO CITY(61 11), BEGIN, 53:27
247, 5, 37355590, MOVE TO CITY(61 11), BEGIN, 53:27
247, 5, 37683302, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
247, 5, 37683302, MOVE TO CITY(53 27), BEGIN, 61:11
247, 5, 37224544, MOVE TO CITY(61 11), BEGIN, 53:27
247, 5, 37290061, MOVE TO CITY(61 11), BEGIN, 53:27
247, 6, 31391828, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
247, 6, 31391828, GAIN SOURCES, BEGIN, 37:10
247, 6, 31457293, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
247, 6, 31457293, GAIN SOURCES, BEGIN, 37:10
247, 7, 30146655, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
247, 7, 30212182, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
247, 7, 30277717, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
247, 7, 30343247, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
247, 7, 30408780, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
248, 1, 23986237, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
248, 1, 24051791, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
248, 1, 23789645, MOVE TO CITY(32 16), BEGIN, 37:10
248, 1, 23920707, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
248, 1, 23920707, MOVE TO CITY(37 10), BEGIN, 32:16
248, 4, 28639331, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
248, 4, 28639331, GAIN SOURCES, BEGIN, 37:10
248, 5, 37748838, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
248, 7, 30146655, MOVE TO CITY(55 20), BEGIN, 61:11
248, 7, 30212182, MOVE TO CITY(55 20), BEGIN, 61:11
248, 7, 30277717, MOVE TO CITY(55 20), BEGIN, 61:11
248, 7, 30343247, MOVE TO CITY(55 20), BEGIN, 61:11
248, 7, 30408780, MOVE TO CITY(55 20), BEGIN, 61:11
249, 1, 24051791, MOVE TO CITY(32 16), BEGIN, 37:10
249, 1, 23986237, MOVE TO CITY(32 16), BEGIN, 37:10
249, 1, 24117325, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
249, 5, 37814326, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
249, 5, 37814326, MOVE TO CITY(53 27), BEGIN, 61:11
249, 5, 37879904, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
249, 5, 37879904, MOVE TO CITY(53 27), BEGIN, 61:11
249, 5, 37748838, MOVE TO CITY(61 11), BEGIN, 53:27
249, 5, 37945434, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
249, 5, 37945434, MOVE TO CITY(53 27), BEGIN, 61:11
249, 5, 38010957, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
249, 5, 38010957, MOVE TO CITY(53 27), BEGIN, 61:11
250, 1, 24117325, MOVE TO CITY(32 16), BEGIN, 37:10
250, 2, 19529772, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 38:11
250, 4, 27983960, MOVE TO CITY(39 20), BEGIN, 37:10
250, 4, 28049492, MOVE TO CITY(39 20), BEGIN, 37:10
250, 4, 28114982, MOVE TO CITY(39 20), BEGIN, 37:10
250, 5, 38273126, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
250, 5, 38338656, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
250, 5, 38404186, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
250, 5, 38469709, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
250, 6, 30867510, MOVE TO CITY(25 20), BEGIN, 37:10
251, 2, 19726400, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 38:11
251, 4, 29163608, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
251, 4, 28442721, MOVE TO CITY(39 20), BEGIN, 37:10
251, 4, 29229140, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
251, 4, 29294630, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
251, 5, 38273126, MOVE TO CITY(61 11), BEGIN, 53:27
251, 5, 38600755, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
251, 5, 38600755, MOVE TO CITY(53 27), BEGIN, 61:11
251, 5, 38469709, MOVE TO CITY(61 11), BEGIN, 53:27
251, 5, 38338656, MOVE TO CITY(61 11), BEGIN, 53:27
251, 5, 38404186, MOVE TO CITY(61 11), BEGIN, 53:27
251, 6, 32112726, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
251, 6, 31195216, MOVE TO CITY(25 20), BEGIN, 37:10
251, 6, 31260751, MOVE TO CITY(25 20), BEGIN, 37:10
251, 7, 31260773, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
251, 7, 31260773, MOVE TO CITY(61 11), BEGIN, 55:20
251, 7, 31326264, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
251, 7, 31326264, MOVE TO CITY(61 11), BEGIN, 55:20
251, 7, 31391795, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
251, 7, 31391795, MOVE TO CITY(61 11), BEGIN, 55:20
251, 7, 31457385, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
251, 7, 31457385, MOVE TO CITY(61 11), BEGIN, 55:20
251, 7, 31522933, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
251, 7, 31522933, MOVE TO CITY(61 11), BEGIN, 55:20
