Update: 12 spline, 58 tower
Free: 6 spline, 29 tower
Update: 10 spline, 44 tower
Free: 5 spline, 22 tower
Update: 6 spline, 44 tower
Free: 3 spline, 22 tower
Update: 1 spline, 7 tower
Update: 20 spline, 94 tower
Free: 10 spline, 47 tower
Update: 24 spline, 108 tower
Free: 12 spline, 54 tower
Update: 3 spline, 25 tower
Free: 1 spline, 9 tower
Update: 1 spline, 7 tower
Update: 7 spline, 17 tower
Free: 4 spline, 8 tower
Update: 40 spline, 146 tower
Free: 18 spline, 69 tower
Update: 42 spline, 134 tower
Free: 21 spline, 67 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 3 spline, 17 tower
Update: 35 spline, 155 tower
Free: 17 spline, 77 tower
Update: 24 spline, 118 tower
Free: 12 spline, 59 tower
Update: 20 spline, 70 tower
Free: 10 spline, 35 tower
Update: 3 spline, 9 tower
Update: 18 spline, 64 tower
Free: 9 spline, 32 tower
Update: 16 spline, 50 tower
Free: 8 spline, 25 tower
Update: 10 spline, 26 tower
Free: 5 spline, 13 tower
Update: 12 spline, 36 tower
Free: 6 spline, 18 tower
Update: 2 spline, 9 tower
Update: 8 spline, 36 tower
Free: 4 spline, 18 tower
Update: 2 spline, 9 tower
Update: 22 spline, 54 tower
Free: 11 spline, 27 tower
Update: 8 spline, 22 tower
Free: 4 spline, 11 tower
Update: 14 spline, 38 tower
Free: 7 spline, 19 tower
Update: 8 spline, 64 tower
Free: 4 spline, 32 tower
Update: 4 spline, 40 tower
Free: 2 spline, 20 tower
Update: 38 spline, 133 tower
Free: 19 spline, 66 tower
Update: 44 spline, 156 tower
Free: 22 spline, 78 tower
Update: 2 spline, 13 tower
Update: 36 spline, 159 tower
Free: 18 spline, 79 tower
Update: 27 spline, 125 tower
Free: 13 spline, 59 tower
Update: 2 spline, 13 tower
Update: 3 spline, 19 tower
Update: 60 spline, 202 tower
Free: 30 spline, 100 tower
Update: 53 spline, 176 tower
Free: 26 spline, 83 tower
Update: 1 spline, 10 tower
Update: 3 spline, 19 tower
Free: 2 spline, 9 tower
Update: 1 spline, 7 tower
Update: 24 spline, 83 tower
Free: 12 spline, 41 tower
Update: 28 spline, 104 tower
Free: 14 spline, 52 tower
Update: 18 spline, 54 tower
Free: 9 spline, 27 tower
Update: 1 spline, 8 tower
Update: 5 spline, 31 tower
Free: 2 spline, 15 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 2 spline, 8 tower
Update: 4 spline, 14 tower
Free: 2 spline, 8 tower
Update: 4 spline, 12 tower
Free: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 2 spline, 6 tower
Update: 3 spline, 16 tower
Update: 9 spline, 43 tower
Free: 3 spline, 19 tower
Update: 2 spline, 6 tower
Update: 6 spline, 38 tower
Free: 3 spline, 19 tower
Update: 6 spline, 18 tower
Free: 3 spline, 9 tower
Update: 18 spline, 66 tower
Free: 9 spline, 33 tower
Update: 1 spline, 6 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 11 spline, 83 tower
Free: 6 spline, 41 tower
Update: 4 spline, 40 tower
Free: 2 spline, 20 tower
Update: 34 spline, 86 tower
Free: 17 spline, 43 tower
Update: 12 spline, 54 tower
Free: 6 spline, 27 tower
Update: 6 spline, 32 tower
Free: 3 spline, 16 tower
Update: 10 spline, 22 tower
Free: 5 spline, 11 tower
Update: 37 spline, 177 tower
Free: 18 spline, 88 tower
Update: 22 spline, 110 tower
Free: 11 spline, 55 tower
Update: 2 spline, 12 tower
Update: 38 spline, 154 tower
Free: 19 spline, 77 tower
Update: 39 spline, 142 tower
Free: 19 spline, 68 tower
Update: 4 spline, 30 tower
Free: 1 spline, 9 tower
Update: 2 spline, 20 tower
Update: 61 spline, 242 tower
Free: 30 spline, 120 tower
Update: 63 spline, 222 tower
Free: 31 spline, 106 tower
Update: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 1 spline, 7 tower
Update: 28 spline, 114 tower
Free: 14 spline, 56 tower
Update: 24 spline, 104 tower
Free: 12 spline, 52 tower
Update: 8 spline, 35 tower
Free: 4 spline, 17 tower
Update: 2 spline, 9 tower
Update: 27 spline, 89 tower
Free: 14 spline, 48 tower
Update: 26 spline, 82 tower
Free: 13 spline, 41 tower
Update: 2 spline, 6 tower
Update: 12 spline, 32 tower
Free: 6 spline, 16 tower
Update: 2 spline, 9 tower
Update: 8 spline, 36 tower
Free: 4 spline, 18 tower
Update: 3 spline, 9 tower
Update: 18 spline, 66 tower
Free: 9 spline, 33 tower
Update: 6 spline, 18 tower
Free: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 8 spline, 16 tower
Free: 4 spline, 8 tower
Update: 8 spline, 16 tower
Free: 4 spline, 8 tower
Update: 8 spline, 16 tower
Free: 4 spline, 8 tower
Update: 8 spline, 16 tower
Free: 4 spline, 8 tower
Update: 10 spline, 66 tower
Free: 5 spline, 33 tower
Update: 6 spline, 42 tower
Free: 3 spline, 21 tower
Update: 56 spline, 152 tower
Free: 28 spline, 76 tower
Update: 46 spline, 114 tower
Free: 23 spline, 57 tower
Update: 35 spline, 100 tower
Free: 16 spline, 40 tower
Update: 24 spline, 131 tower
Free: 13 spline, 65 tower
Update: 51 spline, 190 tower
Free: 25 spline, 92 tower
Update: 3 spline, 20 tower
Update: 28 spline, 88 tower
Free: 14 spline, 44 tower
Update: 42 spline, 128 tower
Free: 21 spline, 64 tower
Update: 12 spline, 64 tower
Free: 6 spline, 32 tower
Update: 1 spline, 7 tower
Update: 2 spline, 16 tower
Free: 1 spline, 7 tower
Update: 7 spline, 39 tower
Free: 3 spline, 20 tower
Update: 6 spline, 19 tower
Update: 26 spline, 90 tower
Free: 13 spline, 46 tower
Update: 32 spline, 104 tower
Free: 16 spline, 52 tower
Update: 6 spline, 17 tower
Update: 6 spline, 17 tower
Update: 5 spline, 11 tower
Update: 5 spline, 11 tower
Update: 5 spline, 11 tower
Update: 5 spline, 11 tower
Update: 5 spline, 11 tower
Update: 5 spline, 11 tower
Update: 5 spline, 11 tower
Update: 7 spline, 17 tower
Update: 5 spline, 11 tower
Update: 8 spline, 20 tower
Free: 4 spline, 10 tower
Update: 2 spline, 9 tower
Update: 7 spline, 34 tower
Free: 2 spline, 17 tower
Update: 30 spline, 102 tower
Free: 15 spline, 51 tower
Update: 3 spline, 9 tower
Update: 4 spline, 26 tower
Free: 2 spline, 13 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 14 spline, 44 tower
Free: 7 spline, 22 tower
Update: 4 spline, 16 tower
Free: 2 spline, 9 tower
Update: 10 spline, 66 tower
Free: 5 spline, 33 tower
Update: 6 spline, 42 tower
Free: 3 spline, 21 tower
Update: 16 spline, 44 tower
Free: 8 spline, 22 tower
Update: 44 spline, 120 tower
Free: 22 spline, 60 tower
Update: 34 spline, 82 tower
Free: 17 spline, 41 tower
Update: 14 spline, 80 tower
Free: 7 spline, 39 tower
Update: 12 spline, 64 tower
Free: 6 spline, 32 tower
Update: 18 spline, 71 tower
Free: 9 spline, 35 tower
Update: 36 spline, 162 tower
Free: 18 spline, 81 tower
Update: 18 spline, 90 tower
Free: 9 spline, 45 tower
Update: 16 spline, 50 tower
Free: 8 spline, 25 tower
Update: 58 spline, 192 tower
Free: 29 spline, 96 tower
Update: 28 spline, 102 tower
Free: 14 spline, 51 tower
Update: 1 spline, 9 tower
Update: 8 spline, 44 tower
Free: 4 spline, 22 tower
Update: 24 spline, 88 tower
Free: 12 spline, 44 tower
Update: 14 spline, 46 tower
Free: 7 spline, 23 tower
Update: 6 spline, 24 tower
Update: 32 spline, 118 tower
Free: 16 spline, 60 tower
Update: 38 spline, 146 tower
Free: 19 spline, 73 tower
Update: 10 spline, 40 tower
Free: 2 spline, 9 tower
Update: 6 spline, 22 tower
Update: 6 spline, 22 tower
Update: 2 spline, 6 tower
Update: 2 spline, 9 tower
Free: 2 spline, 9 tower
Update: 4 spline, 14 tower
Free: 2 spline, 7 tower
Update: 14 spline, 34 tower
Free: 7 spline, 17 tower
Update: 3 spline, 9 tower
Update: 4 spline, 20 tower
Free: 2 spline, 10 tower
Update: 14 spline, 44 tower
Free: 7 spline, 22 tower
Update: 54 spline, 184 tower
Free: 27 spline, 92 tower
Update: 6 spline, 40 tower
Free: 3 spline, 20 tower
Update: 1 spline, 10 tower
Update: 40 spline, 151 tower
Free: 20 spline, 76 tower
Update: 48 spline, 184 tower
Free: 24 spline, 92 tower
Update: 15 spline, 60 tower
Free: 7 spline, 25 tower
Update: 1 spline, 10 tower
Update: 1 spline, 10 tower
Update: 6 spline, 28 tower
Free: 3 spline, 14 tower
Update: 1 spline, 8 tower
Update: 37 spline, 176 tower
Free: 21 spline, 87 tower
Update: 32 spline, 108 tower
Free: 16 spline, 54 tower
Update: 2 spline, 20 tower
Free: 1 spline, 10 tower
Update: 14 spline, 75 tower
Free: 7 spline, 38 tower
Update: 12 spline, 64 tower
Free: 6 spline, 32 tower
Update: 1 spline, 9 tower
Update: 8 spline, 38 tower
Free: 4 spline, 19 tower
Update: 20 spline, 76 tower
Free: 10 spline, 38 tower
Update: 14 spline, 48 tower
Update: 16 spline, 52 tower
Free: 8 spline, 26 tower
Update: 6 spline, 30 tower
Free: 3 spline, 15 tower
Update: 18 spline, 40 tower
Free: 9 spline, 20 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 10 spline, 30 tower
Free: 5 spline, 13 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 9 spline, 62 tower
Free: 4 spline, 30 tower
Update: 6 spline, 40 tower
Free: 3 spline, 20 tower
Update: 24 spline, 88 tower
Free: 12 spline, 44 tower
Update: 32 spline, 90 tower
Free: 16 spline, 45 tower
Update: 2 spline, 9 tower
Update: 14 spline, 66 tower
Free: 7 spline, 34 tower
Update: 14 spline, 64 tower
Free: 7 spline, 32 tower
Update: 2 spline, 9 tower
Update: 1 spline, 9 tower
Update: 27 spline, 130 tower
Free: 14 spline, 66 tower
Update: 24 spline, 56 tower
Free: 12 spline, 28 tower
Update: 20 spline, 58 tower
Free: 10 spline, 29 tower
Update: 22 spline, 84 tower
Free: 11 spline, 43 tower
Update: 12 spline, 64 tower
Free: 6 spline, 32 tower
Update: 12 spline, 64 tower
Free: 6 spline, 32 tower
Update: 14 spline, 56 tower
Free: 7 spline, 28 tower
Update: 4 spline, 22 tower
Update: 24 spline, 116 tower
Free: 12 spline, 58 tower
Update: 36 spline, 168 tower
Free: 18 spline, 84 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 6 spline, 22 tower
Update: 21 spline, 70 tower
Free: 10 spline, 32 tower
Update: 31 spline, 113 tower
Free: 16 spline, 57 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 2 spline, 6 tower
Update: 7 spline, 18 tower
Free: 3 spline, 9 tower
Update: 3 spline, 9 tower
Update: 4 spline, 20 tower
Free: 2 spline, 10 tower
Update: 3 spline, 10 tower
Update: 6 spline, 20 tower
Free: 3 spline, 10 tower
Update: 3 spline, 10 tower
Update: 3 spline, 10 tower
Update: 3 spline, 10 tower
Update: 3 spline, 10 tower
Update: 3 spline, 10 tower
Update: 3 spline, 10 tower
Update: 3 spline, 10 tower
Update: 20 spline, 40 tower
Free: 10 spline, 20 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 9 spline, 58 tower
Free: 4 spline, 28 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 50 spline, 151 tower
Free: 24 spline, 70 tower
Update: 77 spline, 269 tower
Free: 40 spline, 135 tower
Update: 40 spline, 164 tower
Free: 20 spline, 82 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 36 spline, 104 tower
Free: 18 spline, 52 tower
Update: 3 spline, 11 tower
Update: 37 spline, 133 tower
Free: 17 spline, 54 tower
Update: 54 spline, 208 tower
Free: 26 spline, 104 tower
Update: 20 spline, 70 tower
Free: 10 spline, 35 tower
Update: 4 spline, 8 tower
Update: 4 spline, 8 tower
Update: 26 spline, 54 tower
Free: 13 spline, 27 tower
Update: 10 spline, 74 tower
Free: 5 spline, 37 tower
Update: 12 spline, 58 tower
Free: 6 spline, 29 tower
Update: 4 spline, 20 tower
Update: 22 spline, 100 tower
Free: 11 spline, 50 tower
Update: 22 spline, 100 tower
Free: 11 spline, 50 tower
Update: 6 spline, 22 tower
Update: 28 spline, 100 tower
Free: 14 spline, 50 tower
Update: 16 spline, 44 tower
Free: 8 spline, 22 tower
Update: 14 spline, 38 tower
Free: 7 spline, 19 tower
Update: 8 spline, 18 tower
Free: 4 spline, 9 tower
Update: 1 spline, 5 tower
Update: 3 spline, 9 tower
Update: 14 spline, 40 tower
Free: 7 spline, 20 tower
Update: 3 spline, 10 tower
Update: 48 spline, 130 tower
Free: 24 spline, 64 tower
Update: 8 spline, 22 tower
Free: 4 spline, 11 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 32 spline, 120 tower
Free: 16 spline, 60 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 43 spline, 134 tower
Free: 19 spline, 57 tower
Update: 73 spline, 229 tower
Free: 35 spline, 114 tower
Update: 52 spline, 196 tower
Free: 26 spline, 98 tower
Update: 41 spline, 118 tower
Free: 18 spline, 49 tower
Update: 3 spline, 12 tower
Update: 5 spline, 37 tower
Free: 2 spline, 19 tower
Update: 14 spline, 68 tower
Free: 7 spline, 34 tower
Update: 59 spline, 175 tower
Free: 29 spline, 87 tower
Update: 58 spline, 168 tower
Free: 29 spline, 84 tower
Update: 1 spline, 6 tower
Update: 47 spline, 152 tower
Free: 24 spline, 80 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 1 spline, 6 tower
Update: 18 spline, 92 tower
Free: 9 spline, 46 tower
Update: 60 spline, 182 tower
Free: 30 spline, 91 tower
Update: 4 spline, 20 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 3 spline, 11 tower
Update: 22 spline, 60 tower
Free: 11 spline, 30 tower
Update: 34 spline, 92 tower
Free: 17 spline, 46 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 3 spline, 10 tower
Update: 28 spline, 72 tower
Free: 14 spline, 35 tower
Update: 30 spline, 96 tower
Free: 15 spline, 48 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 22 spline, 58 tower
Free: 11 spline, 29 tower
Update: 30 spline, 66 tower
Free: 15 spline, 33 tower
Update: 62 spline, 192 tower
Free: 27 spline, 77 tower
Update: 74 spline, 256 tower
Free: 37 spline, 128 tower
Update: 31 spline, 143 tower
Free: 15 spline, 67 tower
Update: 5 spline, 34 tower
Free: 1 spline, 8 tower
Update: 17 spline, 81 tower
Free: 8 spline, 40 tower
Update: 18 spline, 82 tower
Free: 9 spline, 41 tower
Update: 28 spline, 78 tower
Free: 14 spline, 39 tower
Update: 28 spline, 78 tower
Free: 14 spline, 39 tower
Update: 1 spline, 6 tower
Update: 38 spline, 126 tower
Free: 19 spline, 63 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 1 spline, 6 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 12 spline, 58 tower
Free: 6 spline, 29 tower
Update: 20 spline, 36 tower
Free: 10 spline, 18 tower
Update: 4 spline, 20 tower
Update: 19 spline, 107 tower
Free: 9 spline, 55 tower
Update: 18 spline, 86 tower
Free: 9 spline, 43 tower
Update: 3 spline, 11 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 3 spline, 10 tower
Update: 2 spline, 20 tower
Free: 1 spline, 10 tower
Update: 10 spline, 60 tower
Free: 5 spline, 30 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 11 spline, 47 tower
Free: 5 spline, 19 tower
Update: 44 spline, 136 tower
Free: 22 spline, 67 tower
Update: 29 spline, 109 tower
Free: 14 spline, 50 tower
Update: 1 spline, 9 tower
Update: 4 spline, 24 tower
Free: 2 spline, 12 tower
Update: 10 spline, 38 tower
Free: 5 spline, 19 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 14 spline, 36 tower
Free: 5 spline, 14 tower
Update: 24 spline, 72 tower
Free: 12 spline, 36 tower
Update: 10 spline, 34 tower
Free: 5 spline, 17 tower
Update: 1 spline, 6 tower
Update: 22 spline, 96 tower
Free: 11 spline, 48 tower
Update: 4 spline, 38 tower
Free: 2 spline, 19 tower
Update: 18 spline, 86 tower
Free: 9 spline, 41 tower
Update: 32 spline, 110 tower
Free: 16 spline, 55 tower
Update: 3 spline, 11 tower
Update: 12 spline, 70 tower
Free: 6 spline, 37 tower
Update: 20 spline, 82 tower
Free: 10 spline, 41 tower
Update: 3 spline, 11 tower
Update: 32 spline, 106 tower
Free: 16 spline, 54 tower
Update: 10 spline, 30 tower
Free: 5 spline, 15 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 3 spline, 10 tower
Update: 5 spline, 18 tower
Free: 2 spline, 9 tower
Update: 6 spline, 18 tower
Free: 3 spline, 9 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 6 spline, 22 tower
Free: 3 spline, 9 tower
Update: 5 spline, 23 tower
Free: 2 spline, 10 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 1 spline, 3 tower
Update: 10 spline, 60 tower
Free: 5 spline, 30 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 2 spline, 9 tower
Update: 56 spline, 198 tower
Free: 28 spline, 99 tower
Update: 62 spline, 220 tower
Free: 31 spline, 110 tower
Update: 20 spline, 92 tower
Free: 10 spline, 46 tower
Update: 26 spline, 110 tower
Free: 13 spline, 55 tower
Update: 8 spline, 42 tower
Free: 4 spline, 21 tower
Update: 20 spline, 80 tower
Free: 10 spline, 40 tower
Update: 32 spline, 110 tower
Free: 16 spline, 55 tower
Update: 34 spline, 106 tower
Free: 17 spline, 53 tower
Update: 10 spline, 36 tower
Free: 5 spline, 18 tower
Update: 3 spline, 11 tower
Update: 12 spline, 43 tower
Free: 6 spline, 22 tower
Update: 26 spline, 94 tower
Free: 13 spline, 47 tower
Update: 3 spline, 11 tower
Update: 17 spline, 50 tower
Free: 8 spline, 22 tower
Update: 24 spline, 76 tower
Free: 12 spline, 38 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 3 spline, 10 tower
Update: 6 spline, 20 tower
Free: 3 spline, 10 tower
Update: 22 spline, 67 tower
Update: 44 spline, 134 tower
Free: 22 spline, 67 tower
Update: 72 spline, 208 tower
Free: 36 spline, 104 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 12 spline, 80 tower
Free: 6 spline, 40 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 5 spline, 20 tower
Update: 74 spline, 241 tower
Free: 37 spline, 122 tower
Update: 62 spline, 218 tower
Free: 31 spline, 109 tower
Update: 5 spline, 20 tower
Update: 5 spline, 20 tower
Update: 5 spline, 20 tower
Update: 3 spline, 12 tower
Update: 3 spline, 12 tower
Update: 2 spline, 18 tower
Free: 1 spline, 9 tower
Update: 4 spline, 24 tower
Free: 2 spline, 12 tower
Update: 5 spline, 20 tower
Update: 40 spline, 168 tower
Free: 20 spline, 84 tower
Update: 44 spline, 162 tower
Free: 22 spline, 81 tower
Update: 7 spline, 40 tower
Free: 1 spline, 10 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 1 spline, 9 tower
Update: 13 spline, 59 tower
Free: 7 spline, 30 tower
Update: 18 spline, 54 tower
Free: 9 spline, 27 tower
Update: 8 spline, 36 tower
Free: 4 spline, 18 tower
Update: 8 spline, 36 tower
Free: 4 spline, 18 tower
Update: 4 spline, 19 tower
Update: 23 spline, 93 tower
Free: 11 spline, 46 tower
Update: 8 spline, 40 tower
Free: 4 spline, 20 tower
Update: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 3 spline, 10 tower
Update: 6 spline, 20 tower
Free: 3 spline, 10 tower
Update: 1 spline, 3 tower
Update: 14 spline, 38 tower
Free: 7 spline, 19 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 24 spline, 97 tower
Update: 87 spline, 323 tower
Free: 43 spline, 161 tower
Update: 82 spline, 308 tower
Free: 41 spline, 154 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 25 spline, 98 tower
Update: 8 spline, 22 tower
Free: 4 spline, 11 tower
Update: 8 spline, 22 tower
Free: 4 spline, 11 tower
Update: 28 spline, 98 tower
Free: 14 spline, 49 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 56 spline, 159 tower
Free: 25 spline, 69 tower
Update: 88 spline, 270 tower
Free: 44 spline, 135 tower
Update: 48 spline, 174 tower
Free: 24 spline, 87 tower
Update: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 2 spline, 9 tower
Update: 16 spline, 74 tower
Free: 8 spline, 37 tower
Update: 20 spline, 74 tower
Free: 10 spline, 37 tower
Update: 4 spline, 24 tower
Free: 2 spline, 12 tower
Update: 26 spline, 68 tower
Free: 13 spline, 34 tower
Update: 18 spline, 48 tower
Free: 9 spline, 24 tower
Update: 10 spline, 20 tower
Free: 5 spline, 10 tower
Update: 40 spline, 124 tower
Free: 20 spline, 62 tower
Update: 60 spline, 198 tower
Free: 30 spline, 99 tower
Update: 15 spline, 77 tower
Free: 8 spline, 41 tower
Update: 24 spline, 96 tower
Free: 12 spline, 48 tower
Update: 6 spline, 26 tower
Update: 30 spline, 94 tower
Free: 15 spline, 46 tower
Update: 32 spline, 118 tower
Free: 16 spline, 59 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 3 spline, 11 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 3 spline, 10 tower
Free: 3 spline, 10 tower
Update: 1 spline, 3 tower
Update: 10 spline, 60 tower
Free: 5 spline, 30 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 54 spline, 161 tower
Free: 27 spline, 81 tower
Update: 64 spline, 188 tower
Free: 32 spline, 94 tower
Update: 42 spline, 114 tower
Free: 21 spline, 57 tower
Update: 4 spline, 25 tower
Free: 2 spline, 12 tower
Update: 10 spline, 44 tower
Free: 5 spline, 22 tower
Update: 2 spline, 18 tower
Free: 1 spline, 9 tower
Update: 13 spline, 33 tower
Free: 6 spline, 12 tower
Update: 8 spline, 26 tower
Free: 4 spline, 13 tower
Update: 39 spline, 95 tower
Free: 19 spline, 43 tower
Update: 1 spline, 9 tower
Update: 1 spline, 9 tower
Update: 1 spline, 9 tower
Update: 1 spline, 9 tower
Update: 20 spline, 66 tower
Free: 10 spline, 33 tower
Update: 30 spline, 86 tower
Free: 15 spline, 43 tower
Update: 18 spline, 86 tower
Free: 9 spline, 43 tower
Update: 36 spline, 134 tower
Free: 18 spline, 67 tower
Update: 2 spline, 18 tower
Free: 1 spline, 9 tower
Update: 3 spline, 11 tower
Update: 24 spline, 86 tower
Free: 12 spline, 44 tower
Update: 30 spline, 100 tower
Free: 15 spline, 50 tower
Update: 5 spline, 26 tower
Free: 3 spline, 17 tower
Update: 2 spline, 6 tower
Update: 3 spline, 9 tower
Update: 12 spline, 54 tower
Free: 6 spline, 27 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 1 spline, 3 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 6 spline, 16 tower
Free: 3 spline, 8 tower
Update: 4 spline, 18 tower
Free: 2 spline, 9 tower
Update: 16 spline, 78 tower
Free: 8 spline, 39 tower
Update: 6 spline, 36 tower
Free: 3 spline, 18 tower
Update: 2 spline, 9 tower
Update: 72 spline, 240 tower
Free: 36 spline, 119 tower
Update: 68 spline, 222 tower
Free: 34 spline, 111 tower
Update: 14 spline, 64 tower
Free: 7 spline, 32 tower
Update: 14 spline, 64 tower
Free: 7 spline, 32 tower
Update: 45 spline, 113 tower
Free: 22 spline, 52 tower
Update: 36 spline, 132 tower
Free: 18 spline, 66 tower
Update: 1 spline, 9 tower
Update: 46 spline, 136 tower
Free: 23 spline, 68 tower
Update: 4 spline, 44 tower
Free: 2 spline, 19 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 2 spline, 12 tower
Free: 1 spline, 6 tower
Update: 12 spline, 50 tower
Free: 6 spline, 25 tower
Update: 12 spline, 50 tower
Free: 6 spline, 25 tower
Update: 14 spline, 34 tower
Free: 7 spline, 17 tower
Update: 3 spline, 10 tower
Update: 32 spline, 99 tower
Free: 16 spline, 51 tower
Update: 4 spline, 14 tower
Free: 2 spline, 7 tower
Update: 3 spline, 17 tower
Free: 2 spline, 9 tower
Update: 2 spline, 6 tower
Update: 4 spline, 12 tower
Free: 2 spline, 6 tower
