Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
212, 1, 0, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
212, 1, 5, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 1, 4, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
212, 1, 5, 已谴责一位敌人, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
212, 1, 0, 对他们有利的交易, Update,    2.0
212, 1, 6, 吉尔伽美什讨厌您谴责他的朋友, Update,   -4.0
212, 2, 5, 与一位敌人结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 2, 5, 已与一位敌人宣布友好, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
212, 2, 4, 已谴责一位敌人, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
212, 2, 4, 我们谴责了他们, Update,   -3.0
212, 2, 7, 拒绝向他们做出外交承诺, Update,    0.0
212, 0, 2, 我们谴责了他们, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
212, 4, 5, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 4, 5, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 4, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
212, 6,  4, 我们的军队已到达他们边境, Deactivate
212, 4, 5, 对他们有利的交易, Update,    7.0
212, 4, 6, 对他们有利的交易, Update,    5.0
212, 5, 7, 与一位敌人结盟, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
212, 5, 2, 已谴责一位朋友, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
212, 5, 1, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
212, 5, 4, 尊重有强大间谍网络的对手, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
212, 5, 6, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
212, 5, 1, 对他们有利的交易, Update,    9.0
212, 5, 4, 我们谴责了他们, Update,   -6.0
212, 5, 4, 拒绝向他们做出外交承诺, Update,   -1.0
212, 5, 7, 我们的军队已到达他们边境, Update,   -1.0
212, 4, 6, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
212, 6, 5, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 6, 5, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 6, 5, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
212, 6, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
212, 6, 5, 我们的军队已到达他们边境, Update,    0.0
212, 6, 5, 对他们有利的交易, Update,    3.0
212, 7, 0, 与一位敌人结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 7, 5, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 7, 0, 已与一位敌人宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
212, 7, 5, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
212, 7, 5, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
212, 7, 2, 已谴责一位朋友, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
212, 7, 4, 宣布友好, Update,    4.0
212, 7, 4, 对他们有利的交易, Update,    5.0
213, 0, 1, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
213, 0, 5, 已谴责一位朋友, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
213, 0, 7, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5,  0, 宣布友好, Deactivate
213, 5,  0, 联盟, Deactivate
213, 0, 1, 对他们有利的交易, Update,    4.0
213, 0, 1, 您的好战性, Update,   -5.0
213, 0, 5, 您的好战性, Update,   -8.0
213, 1, 5, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
213, 1, 7, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 1, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
213, 1, 5, 对他们有利的交易, Update,    5.0
213, 2, 5, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
213, 2, 4, 对他们有利的交易, Update,    4.0
213, 2, 5, 拒绝向他们做出外交承诺, Update,    0.0
213, 4, 5, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
213, 4, 6, 拒绝向他们做出外交承诺, Activate,  -17.0,  -17.0,    0.0, 0, 10,    1.0
213, 4,  6, 拒绝向他们做出外交承诺, Deactivate
213, 6, 4, 移动军队靠近他们的城市, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
213, 4, 1, 您的好战性, Update,   -1.0
213, 4, 2, 对他们有利的交易, Update,    4.0
213, 4, 5, 您的好战性, Update,   -4.0
213, 4, 7, 宣布友好, Update,    4.0
213, 4, 7, 对他们有利的交易, Update,    5.0
213, 6, 4, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
213, 6,  4, 对他们有利的交易, Deactivate
213, 4, 6, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
213, 4,  6, 对他们有利的交易, Deactivate
213, 0, 5, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
213, 0,  5, 宣布友好, Deactivate
213, 0,  5, 联盟, Deactivate
213, 5, 1, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 4, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 6, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 7, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 1, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 4, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 6, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 7, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
213, 5, 7, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 5, 2, 已谴责一位朋友, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
213, 5, 4, 已谴责一位朋友, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
213, 5, 4, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
213, 5, 6, 尊重有强大间谍网络的对手, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
213, 5, 0, 对他们有利的交易, Update,    6.0
213, 5, 4, 我们的军队已到达他们边境, Update,    0.0
213, 5, 4, 对他们有利的交易, Update,    6.0
213, 6, 7, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
213, 6, 0, 对他们有利的交易, Update,    6.0
213, 6, 1, 您的好战性, Update,   -5.0
213, 6, 5, 您的好战性, Update,   -8.0
213, 7, 4, 已谴责一位朋友, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
213, 7, 1, 您的好战性, Update,   -1.0
213, 7, 5, 我们谴责了他们, Update,   -4.0
213, 7, 5, 您的好战性, Update,   -4.0
214, 0, 1, 已与一位朋友宣布友好, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
214, 0, 7, 已与一位朋友宣布友好, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
214, 0, 5, 移动军队靠近他们的城市, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
214, 0, 1, 我们谴责了他们, Update,   -6.0
214, 0, 5, 对他们有利的交易, Update,    6.0
214, 0, 6, 对他们有利的交易, Update,    3.0
214, 5, 0, 监视他们, Activate,  -17.0,  -17.0,    0.0, 0, 15,    1.0
214, 5,  0, 监视他们, Deactivate
214, 5, 0, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
214, 5,  0, 对他们有利的交易, Deactivate
214, 0, 5, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
214, 0,  5, 对他们有利的交易, Deactivate
214, 7, 0, 我们转变了他们的宗教城市, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
214, 1, 0, 与一位敌人结盟, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
214, 1, 0, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
214, 1, 4, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
214, 1, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
214, 1, 6, 与一位朋友结盟, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
214, 1, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 1, 0, 已与一位朋友宣布友好, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
214, 1, 5, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
214, 1, 0, 对他们有利的交易, Update,    1.0
214, 1, 4, 吉尔伽美什讨厌您谴责他的朋友, Update,   -9.0
214, 1, 7, 我们的军队已到达他们边境, Update,   -1.0
214, 6, 1, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
214, 6,  1, 对他们有利的交易, Deactivate
214, 1, 6, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
214, 1,  6, 对他们有利的交易, Deactivate
214, 2, 1, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
214, 2, 4, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
214, 2, 5, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
214, 2, 6, 与一位敌人结盟, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
214, 2, 7, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
214, 2, 5, 已与一位敌人宣布友好, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
214, 2, 7, 已与一位敌人宣布友好, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
214, 2, 4, 拒绝向他们做出外交承诺, Update,    0.0
214, 0, 2, 他们讨厌公民不高兴的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
214, 4, 0, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 4, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 4, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
214, 4, 6, 与一位朋友结盟, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
214, 4, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 4, 7, 已与一位敌人宣布友好, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
214, 4, 1, 已与一位朋友宣布友好, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
214, 4, 5, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
214, 4, 5, 对他们有利的交易, Update,    6.0
214, 0,  5, 我们的军队已到达他们边境, Deactivate
214, 4, 5, 移动军队靠近他们的城市, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
214, 4, 5, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
214, 5, 0, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 5, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 5, 4, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 5, 6, 与一位朋友结盟, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
214, 5, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 5, 1, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 5, 4, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 5, 6, 已与一位朋友宣布友好, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
214, 5, 7, 已与一位朋友宣布友好, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
214, 5, 2, 已谴责一位朋友, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
214, 5, 0, 拒绝向他们做出外交承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
214, 5,  0, 拒绝向他们做出外交承诺, Deactivate
214, 5, 0, 尊重有强大间谍网络的对手, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
214, 5, 2, 尊重有强大间谍网络的对手, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
214, 5, 6, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
214, 5, 1, 对他们有利的交易, Update,    8.0
214, 6, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 6, 4, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 6, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
214, 6, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 6, 5, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
214, 6, 4, 对他们有利的交易, Update,    9.0
214, 6, 5, 对他们有利的交易, Update,    2.0
214, 7, 0, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
214, 7, 0, 与一位朋友结盟, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
214, 7, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 7, 4, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
214, 7, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
214, 7, 6, 与一位朋友结盟, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
214, 7, 0, 已与一位敌人宣布友好, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
214, 7, 5, 已与一位朋友宣布友好, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
214, 7, 0, 拒绝向他们做出外交承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
214, 7,  0, 拒绝向他们做出外交承诺, Deactivate
214, 7, 4, 对他们有利的交易, Update,    4.0
214, 7, 5, 拒绝向他们做出外交承诺, Update,   -2.0
214, 2, 1, 我们谴责了他们, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
214, 2, 5, 我们谴责了他们, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
214, 2,  7, 我们谴责了他们, Deactivate
215, 0, 4, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
215, 0, 7, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
215, 0, 1, 已与一位朋友宣布友好, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
215, 0, 1, 已谴责一位朋友, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
215, 0, 7, 已谴责一位朋友, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
215, 0, 1, 对他们有利的交易, Update,    3.0
215, 0, 1, 您的好战性, Update,   -4.0
215, 0, 5, 您的好战性, Update,   -7.0
215, 0, 7, 姆本巴很失望您的宗教没有出现在他的领地, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
215, 1, 4, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
215, 1, 0, 已与一位敌人宣布友好, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
215, 1, 6, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
215, 1, 7, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
215, 1, 7, 已谴责一位朋友, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
215, 1, 5, 对他们有利的交易, Update,    4.0
215, 1, 6, 我们谴责了他们, Update,   -5.0
215, 7, 1, 开放边境, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
215, 7, 1, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
215, 7,  1, 对他们有利的交易, Deactivate
215, 1, 7, 对他们有利的交易, Activate,    8.0,    8.0,    0.0, 0, 2,   -1.0
215, 1,  7, 对他们有利的交易, Deactivate
215, 2, 7, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
215, 2, 0, 已与一位敌人宣布友好, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
215, 2, 6, 已与一位敌人宣布友好, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
215, 2, 1, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
215, 2, 4, 对他们有利的交易, Update,    3.0
215, 4, 7, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
215, 4, 1, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
215, 4, 0, 已与一位敌人宣布友好, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
215, 4, 6, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
215, 4, 1, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
215, 4, 5, 拒绝向他们做出外交承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
215, 4,  5, 拒绝向他们做出外交承诺, Deactivate
215, 4, 1, 您的好战性, Update,    0.0
215, 4, 2, 对他们有利的交易, Update,    3.0
215, 4, 5, 您的好战性, Update,   -3.0
215, 4, 6, 对他们有利的交易, Update,    9.0
215, 4, 7, 对他们有利的交易, Update,    4.0
215, 4,  5, 我们的军队已到达他们边境, Deactivate
215, 5, 7, 与一位敌人结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
215, 5, 7, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
215, 5, 0, 已与一位敌人宣布友好, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
215, 5, 6, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
215, 5, 1, 已谴责一位敌人, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
215, 5, 7, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
215, 5, 0, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
215, 5, 2, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
215, 7, 5, 移动军队靠近他们的城市, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
215, 5, 0, 对他们有利的交易, Update,    9.0
215, 5, 4, 对他们有利的交易, Update,    5.0
215, 6, 7, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
215, 6, 4, 移动军队靠近他们的城市, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
215, 6, 0, 对他们有利的交易, Update,    5.0
215, 6, 1, 对他们有利的交易, Update,    9.0
215, 6, 1, 您的好战性, Update,   -4.0
215, 6, 5, 您的好战性, Update,   -7.0
215, 0, 6, 他们喜欢居住着快乐公民的文明, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
215, 1, 7, 联盟, Activate,   18.0,   18.0,    1.0, 0, 10,   -1.0
215, 7, 6, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
215, 7, 1, 您的好战性, Update,    0.0
215, 7, 5, 我们的军队已到达他们边境, Update,   -1.0
215, 7, 5, 您的好战性, Update,   -3.0
215, 7, 2, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
215, 7,  2, 对他们有利的交易, Deactivate
215, 2, 7, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
215, 2,  7, 对他们有利的交易, Deactivate
216, 0, 1, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
216, 0, 7, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
216, 0, 1, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
216, 0, 5, 已与一位朋友宣布友好, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
216, 0, 2, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
216, 0, 5, 已谴责一位朋友, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
216, 0, 5, 我们谴责了他们, Update,   -5.0
216, 0, 5, 对他们有利的交易, Update,    9.0
216, 0, 6, 对他们有利的交易, Update,    2.0
216, 1, 0, 已与一位朋友宣布友好, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
216, 1, 4, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 1, 7, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 1, 4, 已谴责一位敌人, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
216, 7, 1, 联盟, Activate,   18.0,   18.0,    1.0, 0, 10,   -1.0
216, 1, 0, 对他们有利的交易, Update,    0.0
216, 1, 5, 防御协定, Update,    8.0
216, 1, 5, 吉尔伽美什讨厌您谴责他的朋友, Update,  -10.0
216, 1, 6, 对他们有利的交易, Update,    9.0
216, 2, 0, 已与一位敌人宣布友好, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
216, 2, 1, 已与一位敌人宣布友好, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
216, 2, 4, 已与一位敌人宣布友好, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
216, 2, 7, 已与一位敌人宣布友好, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
216, 2, 7, 监视他们, Update,   -8.0
216, 2, 0, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
216, 2,  0, 对他们有利的交易, Deactivate
216, 4, 0, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
216, 4, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
216, 4, 0, 已与一位敌人宣布友好, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
216, 4, 5, 已与一位敌人宣布友好, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
216, 4, 0, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
216, 4, 1, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 4, 7, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 4, 2, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
216, 7,  4, 联盟, Deactivate
216, 4, 5, 对他们有利的交易, Update,    5.0
216, 4, 7, 违背了对他们做出的外交承诺, Update,    0.0
216, 4, 7, 监视他们, Update,   -4.0
216, 7, 4, 宣布友好, Activate,    9.0,    9.0,    1.0, 0, 10,   -1.0
216, 5, 4, 他们讨厌不清理蛮族的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
216, 5, 0, 已与一位敌人宣布友好, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
216, 5, 7, 已与一位敌人宣布友好, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
216, 5, 0, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 5, 1, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 5, 4, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 5, 7, 已与一位朋友宣布友好, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
216, 5, 1, 已谴责一位敌人, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
216, 5, 4, 已谴责一位敌人, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
216, 5, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
216, 5, 2, 尊重有强大间谍网络的对手, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
216, 5, 4, 尊重有强大间谍网络的对手, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
216, 5, 1, 防御协定, Update,    8.0
216, 5, 1, 对他们有利的交易, Update,    7.0
216, 6, 1, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 6, 4, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 6, 7, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 6, 1, 已谴责一位敌人, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 6, 4, 对他们有利的交易, Update,    8.0
216, 6, 5, 对他们有利的交易, Update,    1.0
216, 6, 7, 违背了对他们做出的外交承诺, Update,   -4.0
216, 4,  7, 联盟, Deactivate
216, 5, 7, 移动军队靠近他们的城市, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
216, 5, 7, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
216, 7, 1, 已与一位敌人宣布友好, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
216, 7, 0, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
216, 7, 1, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 7, 4, 已与一位朋友宣布友好, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 7, 1, 已谴责一位敌人, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
216, 7, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
216, 7, 5, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
216, 7, 1, 对他们有利的交易, Update,    9.0
216, 7, 4, 对他们有利的交易, Update,    3.0
216, 6, 7, 我们在那里建立了常驻使馆, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
217, 0, 4, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
217, 0, 7, 已与一位朋友宣布友好, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
217, 0, 1, 对他们有利的交易, Update,    2.0
217, 0, 1, 您的好战性, Update,   -3.0
217, 0, 5, 您的好战性, Update,   -6.0
217, 1, 4, 已与一位朋友宣布友好, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
