Turn, Event, Origin City, Destination City, Attached Resource, Origin Yields
187, Route Started, LOC_CITY_NAME_KWANGO, LOC_CITY_NAME_PARIS,Resource -1 (x0),Origin Yields,2.00,3.00,14.00,2.00,3.00,1.00,Destination Yields,2.00,2.00,0.00,0.00,0.00,0.00
187, Route Ended (Expired), LOC_CITY_NAME_MBANZA_KONGO, LOC_CITY_NAME_ROUEN,Resource -1 (x0),Origin Yields,3.00,3.00,12.00,2.00,3.00,1.00,Destination Yields,2.00,2.00,0.00,0.00,0.00,0.00
187, Route Started, LOC_CITY_NAME_PARIS, LOC_CITY_NAME_RHEIMS,Resource -1 (x0),Origin Yields,5.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
187, Route Ended (Expired), LOC_CITY_NAME_ADEN, LOC_CITY_NAME_MECCA,Resource -1 (x0),Origin Yields,2.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
187, Route Ended (Expired), LOC_CITY_NAME_CAIRO, LOC_CITY_NAME_ADEN,Resource -1 (x0),Origin Yields,2.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
187, Route Ended (Expired), LOC_CITY_NAME_VALLETTA, LOC_CITY_NAME_AMSTERDAM,Resource -1 (x0),Origin Yields,0.00,0.00,12.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
188, Route Ended (Expired), LOC_CITY_NAME_XIAN, LOC_CITY_NAME_JIAODONG,Resource -1 (x0),Origin Yields,3.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
188, Route Started, LOC_CITY_NAME_LA_ROCHELLE, LOC_CITY_NAME_TOULOUSE,Resource -1 (x0),Origin Yields,1.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
188, Route Started, LOC_CITY_NAME_MACEIO, LOC_CITY_NAME_YEREVAN,Resource -1 (x0),Origin Yields,4.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
188, Route Started, LOC_CITY_NAME_ADEN, LOC_CITY_NAME_MECCA,Resource -1 (x0),Origin Yields,2.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
188, Route Started, LOC_CITY_NAME_CAIRO, LOC_CITY_NAME_ADEN,Resource -1 (x0),Origin Yields,2.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
188, Route Started, LOC_CITY_NAME_VALLETTA, LOC_CITY_NAME_AMSTERDAM,Resource -1 (x0),Origin Yields,0.00,0.00,12.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
188, Route Ended (Expired), LOC_CITY_NAME_VILNIUS, LOC_CITY_NAME_MPINDA,Resource -1 (x0),Origin Yields,1.00,0.00,7.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
189, Route Started, LOC_CITY_NAME_SANGA, LOC_CITY_NAME_ROUEN,Resource -1 (x0),Origin Yields,3.00,3.00,13.00,2.00,3.00,1.00,Destination Yields,2.00,2.00,0.00,0.00,0.00,0.00
189, Route Started, LOC_CITY_NAME_XIAN, LOC_CITY_NAME_URUK,Resource -1 (x0),Origin Yields,7.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
189, Route Ended (Expired), LOC_CITY_NAME_NIDAROS, LOC_CITY_NAME_OSLO,Resource -1 (x0),Origin Yields,2.00,3.00,4.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
189, Route Ended (Expired), LOC_CITY_NAME_BIRMINGHAM, LOC_CITY_NAME_SHEFFIELD,Resource -1 (x0),Origin Yields,3.00,4.00,2.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
189, Route Ended (Expired), LOC_CITY_NAME_BORDEAUX, LOC_CITY_NAME_TOULOUSE,Resource -1 (x0),Origin Yields,1.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
189, Route Ended (Expired), LOC_CITY_NAME_PRESLAV, LOC_CITY_NAME_SALVADOR,Resource -1 (x0),Origin Yields,1.00,0.00,14.00,0.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
189, Route Started, LOC_CITY_NAME_VILNIUS, LOC_CITY_NAME_MPINDA,Resource -1 (x0),Origin Yields,1.00,0.00,7.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Ended (Expired), LOC_CITY_NAME_ADAB, LOC_CITY_NAME_LARSA,Resource -1 (x0),Origin Yields,5.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Ended (Expired), LOC_CITY_NAME_ADAB, LOC_CITY_NAME_SIPPAR,Resource -1 (x0),Origin Yields,5.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Started, LOC_CITY_NAME_NIDAROS, LOC_CITY_NAME_OSLO,Resource -1 (x0),Origin Yields,2.00,3.00,4.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Started, LOC_CITY_NAME_BIRMINGHAM, LOC_CITY_NAME_ALESUND,Resource -1 (x0),Origin Yields,0.00,0.00,6.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Ended (Expired), LOC_CITY_NAME_SHEFFIELD, LOC_CITY_NAME_LONDON,Resource -1 (x0),Origin Yields,2.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Started, LOC_CITY_NAME_BORDEAUX, LOC_CITY_NAME_ROUEN,Resource -1 (x0),Origin Yields,4.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Ended (Expired), LOC_CITY_NAME_HONG_KONG, LOC_CITY_NAME_JEDDAH,Resource -1 (x0),Origin Yields,1.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Ended (Expired), LOC_CITY_NAME_MEDINA, LOC_CITY_NAME_ADEN,Resource -1 (x0),Origin Yields,2.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Started, LOC_CITY_NAME_PRESLAV, LOC_CITY_NAME_SALVADOR,Resource -1 (x0),Origin Yields,1.00,0.00,14.00,0.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
190, Route Ended (Expired), LOC_CITY_NAME_HATTUSA, LOC_CITY_NAME_MBAMBA,Resource -1 (x0),Origin Yields,1.00,0.00,11.00,2.00,2.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
191, Route Started, LOC_CITY_NAME_MBAMBA_LOVATA, LOC_CITY_NAME_ROUEN,Resource -1 (x0),Origin Yields,3.00,3.00,12.00,2.00,3.00,1.00,Destination Yields,2.00,2.00,0.00,0.00,0.00,0.00
191, Route Started, LOC_CITY_NAME_ADAB, LOC_CITY_NAME_LAGASH,Resource -1 (x0),Origin Yields,5.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
191, Route Started, LOC_CITY_NAME_ADAB, LOC_CITY_NAME_JIAODONG,Resource -1 (x0),Origin Yields,7.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
191, Route Started, LOC_CITY_NAME_SHEFFIELD, LOC_CITY_NAME_LONDON,Resource -1 (x0),Origin Yields,2.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
191, Route Ended (Expired), LOC_CITY_NAME_SHEFFIELD, LOC_CITY_NAME_BIRMINGHAM,Resource -1 (x0),Origin Yields,3.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
191, Route Ended (Expired), LOC_CITY_NAME_BELEM, LOC_CITY_NAME_MANAUS,Resource -1 (x0),Origin Yields,2.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
