Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
210, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHER (983050), 70, 32, -9999, -9999, 2370, ffffffff
210, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (6750243), 74, 48, -9999, -9999, 2320, ffffffff
210, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (6750243), 74, 48, -9999, -9999, 2305, ffffffff
210, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (6750243), 74, 48, -9999, -9999, 2304, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 70, 32, -9999, -9999, 2320, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 70, 32, -9999, -9999, 2305, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 70, 32, -9999, -9999, 2304, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 70, 32, -9999, -9999, 2320, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 70, 32, -9999, -9999, 2305, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 70, 32, -9999, -9999, 2304, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 70, 32, 64, 26, 16656, f09c5034
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 31, 64, 26, 16400,  5ffdf17
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 31, -9999, -9999, 2064, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 31, -9999, -9999, 2049, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 31, -9999, -9999, 2048, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 31, -9999, -9999, 2064, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 31, -9999, -9999, 2049, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 31, -9999, -9999, 2048, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 61, 17, -9999, -9999, 2320, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 61, 17, -9999, -9999, 2305, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 61, 17, -9999, -9999, 2304, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 61, 17, -9999, -9999, 2320, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 61, 17, -9999, -9999, 2305, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 61, 17, -9999, -9999, 2304, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 61, 17, 63, 16, 16656,  73051b5
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2064, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2049, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2048, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2064, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2049, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2048, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2064, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2049, ffffffff
211, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2048, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 66, 27, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 66, 27, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 66, 27, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 66, 27, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 66, 27, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 66, 27, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 66, 27, 63, 27, 16656, be1c371a
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2064, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2049, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2048, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2064, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2049, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2048, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 16, 63, 17, 16656, ec304adf
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 17, -9999, -9999, 2064, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 17, -9999, -9999, 2049, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 17, -9999, -9999, 2048, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 72, 32, -9999, -9999, 2320, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 72, 32, -9999, -9999, 2305, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 72, 32, -9999, -9999, 2304, ffffffff
212, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 72, 32, 75, 22, 16656, df933cb4
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7077920), 62, 17, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 17, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 17, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (7471120), 63, 17, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 27, 64, 25, 16656, e55ce43f
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2064, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2049, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2048, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (6946849), 70, 23, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, 68, 17, 16656, 25f8e97c
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2064, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2049, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2048, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, 67, 17, 16400, b2ead8dc
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, -9999, -9999, 2064, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, -9999, -9999, 2049, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, -9999, -9999, 2048, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, 69, 17, 16400, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 67, 17, 68, 17, 16400, 25f8e97c
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2064, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2049, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2048, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2320, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2305, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, -9999, -9999, 2304, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 67, 48, 68, 47, 16656,  e165e8f
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2064, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2049, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2048, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 64, 26, -9999, -9999, 2064, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 64, 26, -9999, -9999, 2049, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 64, 26, -9999, -9999, 2048, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 64, 26, -9999, -9999, 2064, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 64, 26, -9999, -9999, 2049, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 64, 26, -9999, -9999, 2048, ffffffff
213, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 64, 26, 62, 24, 16400, 640fa84a
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2320, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2305, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2304, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2320, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2305, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, -9999, -9999, 2304, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 68, 47, 70, 47, 16656, 74cfffb0
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2320, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2305, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2304, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2320, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2305, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, -9999, -9999, 2304, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 64, 25, 63, 23, 16656, 452d8b11
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 23, -9999, -9999, 2064, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 23, -9999, -9999, 2049, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 23, -9999, -9999, 2048, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 62, 24, -9999, -9999, 2320, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 62, 24, -9999, -9999, 2305, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 62, 24, -9999, -9999, 2304, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 23, -9999, -9999, 2064, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 23, -9999, -9999, 2049, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7536675), 63, 23, -9999, -9999, 2048, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2320, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2305, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2304, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2064, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2049, ffffffff
214, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2048, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 61, 47, -9999, -9999, 2320, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 61, 47, -9999, -9999, 2305, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 61, 47, -9999, -9999, 2304, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 61, 47, -9999, -9999, 2064, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 61, 47, -9999, -9999, 2049, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 61, 47, -9999, -9999, 2048, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 61, 47, 65, 22, 16400, b0405d4b
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 70, 47, -9999, -9999, 2320, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 70, 47, -9999, -9999, 2305, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7143454), 70, 47, -9999, -9999, 2304, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 62, 24, -9999, -9999, 2320, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 62, 24, -9999, -9999, 2305, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 62, 24, -9999, -9999, 2304, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 62, 24, 61, 29, 16656, d9ba8bb0
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2320, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2305, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, -9999, -9999, 2304, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 68, 17, 66, 17, 16656, b8290263
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 66, 17, -9999, -9999, 2064, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 66, 17, -9999, -9999, 2049, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7208979), 66, 17, -9999, -9999, 2048, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2320, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2305, ffffffff
215, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2304, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_SCIENTIST (7929889), 66, 21, -9999, -9999, 2320, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_SCIENTIST (7929889), 66, 21, -9999, -9999, 2305, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_SCIENTIST (7929889), 66, 21, -9999, -9999, 2304, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_SCIENTIST (7929889), 66, 21, 66, 20, 16656, 6f8ad329
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_SCIENTIST (7929889), 66, 20, -9999, -9999, 2064, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_SCIENTIST (7929889), 66, 20, -9999, -9999, 2049, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_SCIENTIST (7929889), 66, 20, -9999, -9999, 2048, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 61, 47, -9999, -9999, 2320, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 61, 47, -9999, -9999, 2305, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 61, 47, -9999, -9999, 2304, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 61, 47, -9999, -9999, 2320, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 61, 47, -9999, -9999, 2305, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 61, 47, -9999, -9999, 2304, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 61, 47, 54, 50, 16656, 3a018efb
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2320, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2305, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2304, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2320, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2305, ffffffff
216, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2304, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2320, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2305, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2304, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2320, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2305, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2304, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2320, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2305, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, -9999, -9999, 2304, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 61, 29, 68, 20, 16656, 1b016574
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2320, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2305, ffffffff
217, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2304, ffffffff
